|LEVEL|NAME|EMPID|TYPE|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04_LOAD_DEP_GNL_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04B_DELETE_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04E_INSERT_EMAIL_ADR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04_LOAD_EMAIL_ADR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EMAIL_ADR|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04B_DELETE_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04C_OPEN_HISTORY_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04E_INSERT_EV_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04_LOAD_EV_ADL_ATTR_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_ADL_ATTR_VAL|JOB|
|5|FULL_PH04B_DELETE_EV_X_CL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL|JOB|
|5|FULL_PH04E_INSERT_EV_X_CL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL|JOB|
|5|FULL_PH04_LOAD_EV_X_CL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_EV_X_CL__AR_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04B_DELETE_EV_X_CL__AR_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_EV_X_CL__AR_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_EV_X_CL__AR_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04E_INSERT_EV_X_CL__AR_AVY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04_LOAD_EV_X_CL__AR_AVY_BASED_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04F_LOAD_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04G_GET_HIST_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04H_UNION_HIST_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04J_DELETE_ROWS_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04K_INSERT_ROWS_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_EV_X_CL__AR_AVY_BASED_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|REJECT_PH04_LOAD_EV_X_CL__AR_AVY_BASED_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\EV_X_CL__AR_AVY_BASED|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04B_DELETE_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04E_INSERT_GRP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04_LOAD_GRP_ADL_ATTR_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\GRP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_IB_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04_LOAD_IB_DEP_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_DEP_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_IB_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04_LOAD_IB_GNL_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_GNL_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_IB_LOAN_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04_LOAD_IB_LOAN_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IB_LOAN_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04B_DELETE_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_ROWS_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04E_INSERT_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_PH04_LOAD_IDENTN_DOC_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04F_LOAD_IDENTN_DOC_GRC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04F_LOAD_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04G_GET_HIST_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04H_UNION_HIST_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04J_DELETE_ROWS_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04K_INSERT_ROWS_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_IDENTN_DOC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|REJECT_PH04_LOAD_IDENTN_DOC_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDENTN_DOC|JOB|
|5|FULL_HIST_PH04_INSERT_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_HIST_PH04_LOAD_IDV_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04B_DELETE_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04DA_DELETE_DUMMY_ROWS_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04E_INSERT_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04_LOAD_IDV_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04F_LOAD_IDV_HIST_GRC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04F_LOAD_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04G_GET_HIST_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04H_UNION_HIST_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04J_DELETE_ROWS_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04K_INSERT_ROWS_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_IDV_HIST_GRC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_IDV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|REJECT_PH04_LOAD_IDV_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IDV_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04B_DELETE_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04E_INSERT_INDX_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04_LOAD_INDX_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_HIST|JOB|
|5|FULL_PH04B_DELETE_INDX_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_VAL|JOB|
|5|FULL_PH04E_INSERT_INDX_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_VAL|JOB|
|5|FULL_PH04_LOAD_INDX_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INDX_VAL|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_INS_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04_LOAD_INS_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_INS_CO_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04B_DELETE_INS_CO_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_INS_CO_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_INS_CO_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04E_INSERT_INS_CO_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04_LOAD_INS_CO_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INS_CO_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04B_DELETE_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04E_INSERT_INV_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04_LOAD_INV_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04B_DELETE_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04E_INSERT_INV_ITM_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_PH04_LOAD_INV_ITM_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\INV_ITM_HIST|JOB|
|5|FULL_HIST_PH04_INSERT_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|FULL_HIST_PH04_LOAD_IP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04F_LOAD_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04J_DELETE_ROWS_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04K_INSERT_ROWS_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|REJECT_PH04_LOAD_IP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04B_DELETE_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04E_INSERT_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|FULL_PH04_LOAD_IP_ADL_ATTR_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04F_LOAD_IP_ADL_ATTR_VAL_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04F_LOAD_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04G_GET_HIST_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04H_UNION_HIST_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04J_DELETE_ROWS_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04K_INSERT_ROWS_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_IP_ADL_ATTR_VAL_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
|5|REJECT_PH04_LOAD_IP_ADL_ATTR_VAL_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\IP_ADL_ATTR_VAL|JOB|
